threshold,specificity,sensitivity
80.65,0.693017984100438,0.563344483442488
80.55,0.693731324355814,0.562303094527215
80.3,0.697781511805781,0.560599107609806
80.05,0.698439370041295,0.55954970801057
79.95,0.755657184525272,0.485415405460769
79.85,0.756671712888473,0.483273119692207
79.75,0.757369201138174,0.482229442010087
79.65,0.760999310437753,0.481609186194616
79.45,0.761443166596654,0.480528888242948
79.15,0.761918726766904,0.479453167824973
78.85,0.764486751686257,0.474102030937261
78.35,0.764978163862183,0.473028599286134
77.95,0.782090403988365,0.441167820395888
77.85,0.782447074116053,0.440074934226563
77.75,0.783081154343053,0.439022101477056
77.55,0.784040200686392,0.43687180502453
77.35,0.784539538865155,0.435799517756825
77.25,0.784919987001355,0.43471006473777
77.1,0.785316287143231,0.433622900485562
76.95,0.789540846655623,0.43079970658009
76.85,0.789913368788986,0.429709109177612
76.75,0.790420632970587,0.428637966293331
76.65,0.794700674502841,0.425822783071823
76.45,0.79559631282348,0.42366333155191
76.25,0.796056020988056,0.422585322367088
76.15,0.804370397964603,0.416919480037948
76.05,0.80666893878748,0.411529434113841
75.95,0.808063915286882,0.408297695326224
75.75,0.80848399343727,0.407213964224285
75.55,0.808951627604683,0.406137099422887
75.35,0.809696671871408,0.40395590461793
75.15,0.810124676024634,0.402873317899416
75.05,0.810925202311222,0.400700133778422
74.95,0.844571084356448,0.356349554205437
74.75,0.844903976475624,0.355253234885842
74.45,0.845656946745187,0.353073184464308
74.15,0.846005690870037,0.35197915391156
73.85,0.852322715131532,0.342591776689596
73.6,0.852655607250707,0.341495457370001
73.3,0.855944898428274,0.340825993067325
72.85,0.856198530519074,0.339718229913496
72.35,0.856515570632574,0.338619621827054
72.05,0.856769202723375,0.337511858673225
71.65,0.872050536194092,0.314541794599197
71.25,0.872383428313267,0.313445475279601
71.15,0.872684616421093,0.312344578426313
71.05,0.873009582537431,0.311247114723294
70.95,0.884549842668844,0.290025668520186
70.85,0.885112588870307,0.287818152896492
70.75,0.885366220961107,0.286710389742662
70.6,0.885651557063257,0.285607204122527
70.45,0.885889337148383,0.284497152201851
70.35,0.886460009352683,0.28229078096158
70.2,0.887094089579684,0.280093564788695
70.05,0.88774402181236,0.277898637382658
69.95,0.908383333201233,0.232814508035288
69.75,0.908668669303384,0.231711322415153
69.55,0.908930227397021,0.230604703644747
69.45,0.909223489502009,0.229502662408034
69.35,0.909453343584297,0.228391466103935
69.2,0.91011120181981,0.226197683081321
69.05,0.910578835987223,0.223976434856546
68.95,0.914779617491103,0.21886104095405
68.75,0.915294807675541,0.216646659029815
68.5,0.915492957746479,0.215530885192022
68.1,0.915699033820254,0.214416255737652
67.4,0.915889257888354,0.213299337516436
66.95,0.924370080924489,0.199646843275546
66.85,0.924813937083389,0.1974221619005
66.7,0.928222118303518,0.195625479925798
66.5,0.931448001458384,0.193802477132358
66.25,0.93162237352081,0.192683270144295
65.85,0.931765041571885,0.191559485622539
65.55,0.932185119722273,0.189331371097223
65.45,0.932359491784698,0.18821216410916
65.25,0.932510085838611,0.187089523970827
65.05,0.932660679892523,0.185966883832494
64.95,0.938407031949717,0.169630810463784
64.65,0.93858933001498,0.168512747859145
64.35,0.93881125809443,0.167400407171622
64.2,0.939033186173881,0.166288066484099
64,0.939786156443444,0.161819249215811
63.8,0.940008084522894,0.160706908528289
63.4,0.940198308590995,0.159589990307072
63,0.943487599768561,0.158920526004397
62.7,0.943709527848011,0.157808185316874
62.45,0.946443998826952,0.157058614174562
62.3,0.94956684394493,0.156365117819995
61.95,0.949685733987493,0.155237900147969
61.6,0.952721393074259,0.154531815575745
61.35,0.953062211196272,0.152292257216196
61.1,0.953236583258697,0.151173050228133
60.85,0.953347547298422,0.150044688172683
60.55,0.953442659332472,0.148914037350386
60.3,0.953870663485697,0.145542683785117
60.1,0.954013331536773,0.14441889926336
59.7,0.967986874539301,0.12354877877123
59.2,0.968089912576189,0.122419272332356
58.9,0.968232580627264,0.1212954878106
58.65,0.968383174681177,0.120172847672267
57.95,0.968502064723739,0.11904563000024
57.2,0.968620954766302,0.117918412328214
56.9,0.969492815078428,0.10774484369439
56.45,0.972346176099931,0.107012438303429
56,0.975128203095897,0.106269733461657
55.85,0.975183685115759,0.105133360722243
55.55,0.975310501161159,0.10400728743364
55.25,0.975413539198047,0.102877780994767
55.1,0.975516577234935,0.101748274555893
54.9,0.976428067561248,0.0892916609924322
54.7,0.976602439623673,0.087028070580992
54.45,0.976729255669074,0.0859019972923888
54.15,0.976840219708799,0.0847736352369389
53.9,0.979978916832452,0.0795048939557101
53.75,0.980058176860827,0.0783719543665666
53.65,0.980184992906228,0.0761014976545862
53.55,0.980232548923253,0.0749639805317492
53.35,0.98027217893744,0.0738253190254888
53.1,0.98033558696014,0.0726900906694986
52.95,0.983260282007181,0.0708236013059704
52.85,0.983331616032719,0.0696895173334035
52.75,0.983529766103656,0.0674293600722335
52.65,0.983609026132031,0.06629642048309
52.55,0.983704138166081,0.0640213862374161
52.4,0.983775472191619,0.0628873022648492
52.2,0.983838880214319,0.0606076904854818
52.05,0.983949844254044,0.0583349450066546
51.9,0.984338218393082,0.0492359524073822
51.75,0.984488812446995,0.0469689288456719
51.55,0.984575998478207,0.0458371336399518
51.25,0.987619583567811,0.0439878100277742
51.05,0.987635435573486,0.0428457153712437
50.85,0.988079291732386,0.0348991168793122
50.55,0.988126847749412,0.0337615997564752
50.25,0.988166477763599,0.0326229382502149
49.65,0.988245737791974,0.0314899986610714
48.65,0.988277441803324,0.0303501927713877
47.75,0.991107024816315,0.0296143542301561
47,0.991146654830502,0.0284756927238958
46.35,0.991178358841852,0.027335886834212
45.95,0.991178358841852,0.0261915034108348
45.45,0.991225914858878,0.0250539862879978
44.65,0.991233840861715,0.023910747248044
44.15,0.994237795937131,0.0209113182953722
44.05,0.994324981968344,0.0174907562428977
43.9,0.994348759976856,0.0163498059697906
42.9,0.994364611982531,0.0152077113132601
41,0.994396315993881,0.0140679054235764
39.7,0.997313085038084,0.0133446551000019
39.35,0.997321011040922,0.0122014160600481
39,0.997352715052272,0.0110616101703644
38.35,0.9999365919773,0.0102902957430081
37.95,0.999944517980137,0.00914705670305425
37.75,0.99996829598865,0.00800610642994714
37,0.99996829598865,0.00686172300656991
36.3,0.999976221991488,0.00571848396661605
36.15,0.999992073997163,0.00457638931008557
35.4,0.999992073997163,0.00343200588670833
34.55,0.999992073997163,0.00228762246333109
34.35,1,0.00114438342337724
-Inf,1,0
