threshold,specificity,sensitivity
80.55,0.729945834408048,0.536190872065999
80.3,0.733341931046342,0.534224121514674
80.05,0.734115725217092,0.53321873419484
79.95,0.792967070759178,0.460905585735376
79.85,0.793826842060012,0.458878430039581
79.75,0.794557647665721,0.457872018903739
79.65,0.797093973003181,0.456908608040232
79.45,0.798598572779641,0.455920625592533
79.15,0.798856504169891,0.454902952480604
78.85,0.800919955291892,0.449833015609099
78.35,0.801220875247184,0.448816366313177
77.95,0.818674232654114,0.418517555373089
77.85,0.818889175479322,0.417498858445151
77.75,0.819147106869573,0.416481185333221
77.55,0.81957699251999,0.414443791477346
77.35,0.820006878170407,0.413430213629448
77.25,0.820264809560657,0.412412540517519
77.1,0.820479752385865,0.411393843589581
76.95,0.823832860459118,0.40840225321427
76.85,0.824090791849368,0.407384580102341
76.75,0.824348723239618,0.406366906990411
76.65,0.82843263691858,0.403392721487236
76.45,0.829335396784455,0.401366589607448
76.25,0.829593328174706,0.400348916495519
76.15,0.836686441406586,0.39437495008897
76.05,0.838148052618004,0.389290679793353
75.95,0.839308743874129,0.386246874801636
75.75,0.83956667526438,0.385229201689706
75.55,0.839738629524546,0.38420948094576
75.35,0.840211503740005,0.382173110905893
75.15,0.84059840082538,0.381158509241987
75.05,0.841243229301006,0.379126234466152
74.95,0.869142808013069,0.335766602712293
74.75,0.869228785143152,0.334744834336332
74.45,0.869744647923652,0.332709488112472
74.15,0.869916602183819,0.331689767368527
73.85,0.875462127074198,0.322607495561758
73.6,0.875849024159574,0.321592893897852
73.3,0.878815235147451,0.320639721194425
72.85,0.879073166537701,0.319622048082495
72.35,0.880448800619035,0.318630994186773
72.05,0.880620754879202,0.317611273442827
71.65,0.890980999054252,0.295334060925243
71.25,0.891023987619293,0.294311268733273
71.15,0.89119594187946,0.293291547989328
71.05,0.891238930444502,0.292268755797358
70.95,0.900180551973175,0.272005389367466
70.85,0.900352506233342,0.269961852615543
70.75,0.900524460493509,0.268942131871597
70.6,0.900653426188634,0.267921387311643
70.45,0.900782391883759,0.26690064275169
70.35,0.901083311839051,0.264860177447791
70.2,0.901298254664259,0.262817664511875
70.05,0.90181411744476,0.260782318288016
69.95,0.920643108933024,0.218230477364452
69.75,0.920686097498066,0.217207685172482
69.55,0.920772074628149,0.216185916796521
69.45,0.920858051758232,0.215164148420559
69.35,0.920901040323274,0.214141356228589
69.2,0.921158971713524,0.212099867108682
69.05,0.921287937408649,0.210055306540751
68.95,0.92408219413636,0.205002774541382
68.75,0.924426102656693,0.20296333305349
68.5,0.924426102656693,0.201939517045513
68.1,0.924469091221735,0.200916724853543
67.4,0.924512079786777,0.199893932661574
66.95,0.935775083827702,0.186852564351955
66.85,0.935861060957785,0.184806979968016
66.7,0.938655317685496,0.182825895992579
66.5,0.941664517238415,0.180849931097183
66.25,0.941707505803456,0.179827138905213
65.85,0.941707505803456,0.178803322897235
65.55,0.941836471498581,0.176758762329304
65.45,0.941836471498581,0.175734946321327
65.25,0.941879460063623,0.174712154129357
65.05,0.941965437193707,0.173690385753395
64.95,0.946780156478377,0.158447813026625
64.65,0.946780156478377,0.157423997018648
64.35,0.946823145043418,0.156401204826678
64.2,0.946909122173502,0.155379436450717
64,0.946909122173502,0.151284172418806
63.8,0.946952110738544,0.150261380226837
63.4,0.946952110738544,0.149237564218859
63,0.949918321726421,0.148284391515432
62.7,0.949961310291462,0.147261599323462
62.45,0.952325681368756,0.146294093195924
62.3,0.954862006706216,0.145330682332417
61.95,0.954904995271258,0.144307890140447
61.6,0.957613274868885,0.143348574540972
61.35,0.95774224056401,0.141304013973041
61.1,0.957785229129052,0.140281221781071
60.85,0.958473046169719,0.139273786829221
60.55,0.958816954690052,0.138258161349308
60.3,0.958988908950219,0.135190808589407
60.1,0.959031897515261,0.134168016397437
59.7,0.970337890121228,0.113960959847984
59.2,0.970337890121228,0.112937143840006
58.9,0.970423867251311,0.111915375464045
58.65,0.97115467285702,0.110908964328203
57.95,0.97115467285702,0.109885148320225
57.2,0.971283638552145,0.108864403760271
56.9,0.973648009629439,0.099706369568912
56.45,0.976098357836815,0.0987409110733892
56,0.978548706044192,0.0977754525778663
55.85,0.978634683174276,0.0967536842019047
55.55,0.978634683174276,0.0957298681939271
55.25,0.978634683174276,0.0947060521859496
55.1,0.978634683174276,0.093682236177972
54.9,0.978849625999484,0.0824253791702586
54.7,0.978849625999484,0.0803777471543034
54.45,0.978935603129568,0.0793559787783418
54.15,0.978978591694609,0.0783331865863722
53.9,0.982116756942653,0.0732888451150667
53.75,0.982116756942653,0.0722650291070891
53.65,0.982116756942653,0.070217397091134
53.55,0.982116756942653,0.0691935810831564
53.35,0.982116756942653,0.0681697650751788
53.1,0.982116756942653,0.0671459490672012
52.95,0.985039979365489,0.0651679365397886
52.85,0.985039979365489,0.064144120531811
52.75,0.985039979365489,0.0620964885158558
52.65,0.985082967930531,0.0610736963238862
52.55,0.985082967930531,0.0590260643079311
52.4,0.985555842145989,0.0580135102760413
52.2,0.985598830711031,0.0559669020760941
52.05,0.985684807841114,0.0539213176921549
51.9,0.985813773536239,0.0457338610763582
51.75,0.985813773536239,0.0436862290604031
51.55,0.985813773536239,0.0426624130524255
51.25,0.989252858739575,0.0406966863171086
51.05,0.989252858739575,0.039672870309131
50.85,0.989854698650159,0.0325204916773997
50.55,0.989854698650159,0.0314966756694221
50.25,0.989854698650159,0.0304728596614445
49.65,0.989854698650159,0.0294490436534669
48.65,0.989854698650159,0.0284252276454894
47.75,0.992262058292494,0.0274587453339585
47,0.992262058292494,0.026434929325981
46.35,0.992262058292494,0.0254111133180034
45.95,0.992262058292494,0.0243872973100258
45.45,0.992262058292494,0.0233634813020482
44.65,0.992262058292494,0.0223396652940707
44.15,0.994669417934829,0.0193255509665847
44.05,0.994669417934829,0.016254102942652
43.9,0.994669417934829,0.0152302869346744
42.9,0.994669417934829,0.0142064709266968
41,0.994669417934829,0.0131826549187192
39.7,0.997291720402373,0.0122212916872283
39.35,0.997291720402373,0.0111974756792507
39,0.997291720402373,0.0101736596712732
38.35,0.999828045739833,0.00921024880776626
37.95,0.999828045739833,0.00818643279978868
37.75,0.999828045739833,0.00716261679181111
37,1,0.00614289604786545
36.3,1,0.00511908003988787
36.15,1,0.0040952640319103
35.4,1,0.00307144802393272
34.55,1,0.00204763201595515
34.35,1,0.00102381600797757
-Inf,1,0
