threshold,specificity,sensitivity
66.25,0.941696382858323,0.210999590911547
65.85,0.942073636273814,0.209821210335787
65.55,0.942908983122401,0.207487605134446
65.45,0.943326656546694,0.206320802533776
65.25,0.943699418850096,0.205141135516339
65.05,0.944049725593051,0.20395503629052
64.95,0.951150173806038,0.186692275432309
64.65,0.951585811678688,0.185530618598345
64.35,0.952025940663427,0.184370248206057
64.2,0.952506489656969,0.183221455788859
64,0.954087361112359,0.178528516552645
63.8,0.954487070088295,0.177356568185268
63.4,0.954891270176321,0.176185906259568
63,0.956144290449201,0.175258381810744
62.7,0.956579928321851,0.17409672497678
62.45,0.95767575967161,0.173124175069275
62.3,0.958910815496133,0.172191504853744
61.95,0.959256631127,0.171004119186248
61.6,0.960388391373472,0.170041860812156
61.35,0.961205773773702,0.167703109844109
61.1,0.96159650052546,0.166528588593379
60.85,0.961960280604683,0.165346348692589
60.55,0.962274658450926,0.164149957933357
60.3,0.963276176446812,0.160577509397456
60.1,0.963595045405143,0.159382405079901
59.7,0.973215007500157,0.13640912961929
59.2,0.973511420898043,0.135207593093352
58.9,0.973789869847572,0.134000910800707
58.65,0.97412670325426,0.132810952249858
57.95,0.974441081100502,0.131614561490626
57.2,0.974737494498388,0.130413024964687
56.9,0.977095328345205,0.119510431755555
56.45,0.978074390780645,0.118504434364459
56,0.979017524319372,0.11748814543995
55.85,0.979260044372187,0.116271171613893
55.55,0.979542984433805,0.115065775762924
55.25,0.979794486710799,0.11385137482022
55.1,0.980019042315258,0.112629255227456
54.9,0.982641851775337,0.0992296787240557
54.7,0.983117909656789,0.0967931581885872
54.45,0.983400849718407,0.0955877623376189
54.15,0.983598458650331,0.0943579240947953
53.9,0.985435323494804,0.0884518703575536
53.75,0.985691316883887,0.0872387558565257
53.65,0.98605509696311,0.0847700742791424
53.55,0.986279652567569,0.0835479546863784
53.35,0.986481752611582,0.0823194028852314
53.1,0.986674870431416,0.0810882782007312
52.95,0.987833577350424,0.078847296800105
52.85,0.988004239609812,0.0776097399072218
52.75,0.988457841930819,0.0751667871633704
52.65,0.988659941974832,0.0739382353622234
52.55,0.989019230941966,0.0714682673431635
52.4,0.989225822098068,0.0702410019836931
52.2,0.989553673280578,0.067762028872897
52.05,0.989957873368604,0.065304925270603
51.9,0.991444431470121,0.0554392040528059
51.75,0.991785755988898,0.0529640902670396
51.55,0.991987856032911,0.0517355384658926
51.25,0.993092669606848,0.0494791197651472
51.05,0.993218420745345,0.0482286984554981
50.85,0.994556772147919,0.0396069663389671
50.55,0.994709469958951,0.0383642636793776
50.25,0.994866658882072,0.0371228474614646
49.65,0.99509570559862,0.0359020143103772
48.65,0.995266367858009,0.0346644574174941
47.75,0.996056803585704,0.0336044294759809
47,0.996191536948379,0.032356581049685
46.35,0.996299323638519,0.0311010139733295
45.95,0.996425074777016,0.0298505926636804
45.45,0.996555317027602,0.0286014577957079
44.65,0.996685559278188,0.0273523229277354
44.15,0.997646657265272,0.0237682964167454
44.05,0.997952052887336,0.0199964494209726
43.9,0.998064330689565,0.0187421687862937
42.9,0.998199064052241,0.0174943203599978
41,0.998342779639094,0.0162490448170551
39.7,0.9989625531074,0.0151401320918314
39.35,0.99902093756456,0.0138704141570334
39,0.999079322021719,0.0126006962222354
38.35,0.999640711032866,0.0114750597552159
37.95,0.999721551050471,0.0102117740288009
37.75,0.99977993550763,0.00894205609400287
37,0.999788917731809,0.00765818730076235
36.3,0.999851793301057,0.00638975580764095
36.15,0.999865266637325,0.00510717345607702
35.4,0.999896704421949,0.00382973687121947
34.55,0.999919159982395,0.00254972740300873
34.35,0.999968562215376,0.00127743658485755
-Inf,1,0
